src,dst,relation,weight
group::en::aunt,group::hi::आंटी,same_as,1
context::indian_bias::76::en::gender,context::indian_bias::76::hi::gender,same_as,1
group::en::aunt,group::bn::মাসি,same_as,1
context::indian_bias::76::en::gender,context::indian_bias::76::bn::gender,same_as,1
group::hi::अंकल,group::bn::চাচা,same_as,1
group::hi::आंटी,group::bn::মাসি,same_as,1
context::indian_bias::76::hi::gender,context::indian_bias::76::bn::gender,same_as,1
context::indian_bias::77::en::gender,context::indian_bias::77::hi::gender,same_as,1
context::indian_bias::77::en::gender,context::indian_bias::77::bn::gender,same_as,1
context::indian_bias::77::hi::gender,context::indian_bias::77::bn::gender,same_as,1
context::indian_bias::78::en::gender,context::indian_bias::78::hi::gender,same_as,1
context::indian_bias::78::en::gender,context::indian_bias::78::bn::gender,same_as,1
context::indian_bias::78::hi::gender,context::indian_bias::78::bn::gender,same_as,1
context::indian_bias::79::en::gender,context::indian_bias::79::hi::gender,same_as,1
context::indian_bias::79::en::gender,context::indian_bias::79::bn::gender,same_as,1
context::indian_bias::79::hi::gender,context::indian_bias::79::bn::gender,same_as,1
context::indian_bias::80::en::gender,context::indian_bias::80::hi::gender,same_as,1
context::indian_bias::80::en::gender,context::indian_bias::80::bn::gender,same_as,1
context::indian_bias::80::hi::gender,context::indian_bias::80::bn::gender,same_as,1
context::indian_bias::81::en::gender,context::indian_bias::81::hi::gender,same_as,1
context::indian_bias::81::en::gender,context::indian_bias::81::bn::gender,same_as,1
context::indian_bias::81::hi::gender,context::indian_bias::81::bn::gender,same_as,1
context::indian_bias::82::en::gender,context::indian_bias::82::hi::gender,same_as,1
context::indian_bias::82::en::gender,context::indian_bias::82::bn::gender,same_as,1
context::indian_bias::82::hi::gender,context::indian_bias::82::bn::gender,same_as,1
context::indian_bias::84::en::gender,context::indian_bias::84::hi::gender,same_as,1
context::indian_bias::84::en::gender,context::indian_bias::84::bn::gender,same_as,1
context::indian_bias::84::hi::gender,context::indian_bias::84::bn::gender,same_as,1
context::indian_bias::86::en::gender,context::indian_bias::86::hi::gender,same_as,1
context::indian_bias::86::en::gender,context::indian_bias::86::bn::gender,same_as,1
context::indian_bias::86::hi::gender,context::indian_bias::86::bn::gender,same_as,1
context::indian_bias::87::en::gender,context::indian_bias::87::hi::gender,same_as,1
context::indian_bias::87::en::gender,context::indian_bias::87::bn::gender,same_as,1
context::indian_bias::87::hi::gender,context::indian_bias::87::bn::gender,same_as,1
group::en::his,group::hi::अपने,same_as,1
group::en::her,group::hi::अपनी,same_as,1
context::indian_bias::88::en::gender,context::indian_bias::88::hi::gender,same_as,1
context::indian_bias::88::en::gender,context::indian_bias::88::bn::gender,same_as,1
group::hi::अपने,group::bn::তার,same_as,1
group::hi::अपनी,group::bn::তার,same_as,1
context::indian_bias::88::hi::gender,context::indian_bias::88::bn::gender,same_as,1
context::indian_bias::90::en::gender,context::indian_bias::90::hi::gender,same_as,1
context::indian_bias::90::en::gender,context::indian_bias::90::bn::gender,same_as,1
context::indian_bias::90::hi::gender,context::indian_bias::90::bn::gender,same_as,1
context::indian_bias::91::en::gender,context::indian_bias::91::hi::gender,same_as,1
context::indian_bias::91::en::gender,context::indian_bias::91::bn::gender,same_as,1
context::indian_bias::91::hi::gender,context::indian_bias::91::bn::gender,same_as,1
context::indian_bias::93::en::gender,context::indian_bias::93::hi::gender,same_as,1
context::indian_bias::93::en::gender,context::indian_bias::93::bn::gender,same_as,1
context::indian_bias::93::hi::gender,context::indian_bias::93::bn::gender,same_as,1
context::indian_bias::94::en::gender,context::indian_bias::94::hi::gender,same_as,1
context::indian_bias::94::en::gender,context::indian_bias::94::bn::gender,same_as,1
context::indian_bias::94::hi::gender,context::indian_bias::94::bn::gender,same_as,1
context::indian_bias::95::en::gender,context::indian_bias::95::hi::gender,same_as,1
context::indian_bias::95::en::gender,context::indian_bias::95::bn::gender,same_as,1
context::indian_bias::95::hi::gender,context::indian_bias::95::bn::gender,same_as,1
context::indian_bias::97::en::gender,context::indian_bias::97::hi::gender,same_as,1
context::indian_bias::97::en::gender,context::indian_bias::97::bn::gender,same_as,1
context::indian_bias::97::hi::gender,context::indian_bias::97::bn::gender,same_as,1
context::indian_bias::98::en::gender,context::indian_bias::98::hi::gender,same_as,1
context::indian_bias::98::en::gender,context::indian_bias::98::bn::gender,same_as,1
context::indian_bias::98::hi::gender,context::indian_bias::98::bn::gender,same_as,1
group::en::girls,group::hi::लड़कियों,same_as,1
group::en::boys,group::hi::लड़कों,same_as,1
context::indian_bias::99::en::gender,context::indian_bias::99::hi::gender,same_as,1
context::indian_bias::99::en::gender,context::indian_bias::99::bn::gender,same_as,1
group::hi::लड़कियों,group::bn::মেয়েরা,same_as,1
group::hi::लड़कों,group::bn::ছেলেরা,same_as,1
context::indian_bias::99::hi::gender,context::indian_bias::99::bn::gender,same_as,1
context::indian_bias::101::en::gender,context::indian_bias::101::hi::gender,same_as,1
context::indian_bias::101::en::gender,context::indian_bias::101::bn::gender,same_as,1
context::indian_bias::101::hi::gender,context::indian_bias::101::bn::gender,same_as,1
context::indian_bias::103::en::gender,context::indian_bias::103::hi::gender,same_as,1
context::indian_bias::103::en::gender,context::indian_bias::103::bn::gender,same_as,1
context::indian_bias::103::hi::gender,context::indian_bias::103::bn::gender,same_as,1
context::indian_bias::104::en::gender,context::indian_bias::104::hi::gender,same_as,1
context::indian_bias::104::en::gender,context::indian_bias::104::bn::gender,same_as,1
context::indian_bias::104::hi::gender,context::indian_bias::104::bn::gender,same_as,1
context::indian_bias::105::en::gender,context::indian_bias::105::hi::gender,same_as,1
context::indian_bias::105::en::gender,context::indian_bias::105::bn::gender,same_as,1
group::hi::महिलाएँ,group::bn::মেয়েরা,same_as,1
context::indian_bias::105::hi::gender,context::indian_bias::105::bn::gender,same_as,1
context::indian_bias::107::en::gender,context::indian_bias::107::hi::gender,same_as,1
context::indian_bias::107::en::gender,context::indian_bias::107::bn::gender,same_as,1
context::indian_bias::107::hi::gender,context::indian_bias::107::bn::gender,same_as,1
context::indian_bias::108::en::gender,context::indian_bias::108::hi::gender,same_as,1
context::indian_bias::108::en::gender,context::indian_bias::108::bn::gender,same_as,1
context::indian_bias::108::hi::gender,context::indian_bias::108::bn::gender,same_as,1
context::indian_bias::109::en::gender,context::indian_bias::109::hi::gender,same_as,1
context::indian_bias::109::en::gender,context::indian_bias::109::bn::gender,same_as,1
context::indian_bias::109::hi::gender,context::indian_bias::109::bn::gender,same_as,1
context::indian_bias::110::en::gender,context::indian_bias::110::hi::gender,same_as,1
context::indian_bias::110::en::gender,context::indian_bias::110::bn::gender,same_as,1
context::indian_bias::110::hi::gender,context::indian_bias::110::bn::gender,same_as,1
context::indian_bias::111::en::gender,context::indian_bias::111::hi::gender,same_as,1
context::indian_bias::111::en::gender,context::indian_bias::111::bn::gender,same_as,1
context::indian_bias::111::hi::gender,context::indian_bias::111::bn::gender,same_as,1
context::indian_bias::112::en::gender,context::indian_bias::112::hi::gender,same_as,1
context::indian_bias::112::en::gender,context::indian_bias::112::bn::gender,same_as,1
context::indian_bias::112::hi::gender,context::indian_bias::112::bn::gender,same_as,1
context::indian_bias::113::en::gender,context::indian_bias::113::hi::gender,same_as,1
context::indian_bias::113::en::gender,context::indian_bias::113::bn::gender,same_as,1
context::indian_bias::113::hi::gender,context::indian_bias::113::bn::gender,same_as,1
group::en::he,group::hi::जो कि,same_as,1
group::en::she,group::hi::जो कि,same_as,1
context::indian_bias::117::en::gender,context::indian_bias::117::hi::gender,same_as,1
context::indian_bias::117::en::gender,context::indian_bias::117::bn::gender,same_as,1
group::hi::जो कि,group::bn::সে (পুরুষ),same_as,1
group::hi::जो कि,group::bn::সে (মহিলা),same_as,1
context::indian_bias::117::hi::gender,context::indian_bias::117::bn::gender,same_as,1
context::indian_bias::118::en::gender,context::indian_bias::118::hi::gender,same_as,1
context::indian_bias::118::en::gender,context::indian_bias::118::bn::gender,same_as,1
context::indian_bias::118::hi::gender,context::indian_bias::118::bn::gender,same_as,1
context::indian_bias::119::en::gender,context::indian_bias::119::hi::gender,same_as,1
group::en::men,group::bn::লোকেরা,same_as,1
context::indian_bias::119::en::gender,context::indian_bias::119::bn::gender,same_as,1
group::hi::पुरुष,group::bn::লোকেরা,same_as,1
context::indian_bias::119::hi::gender,context::indian_bias::119::bn::gender,same_as,1
context::indian_bias::120::en::gender,context::indian_bias::120::hi::gender,same_as,1
context::indian_bias::120::en::gender,context::indian_bias::120::bn::gender,same_as,1
context::indian_bias::120::hi::gender,context::indian_bias::120::bn::gender,same_as,1
context::indian_bias::123::en::gender,context::indian_bias::123::hi::gender,same_as,1
context::indian_bias::123::en::gender,context::indian_bias::123::bn::gender,same_as,1
context::indian_bias::123::hi::gender,context::indian_bias::123::bn::gender,same_as,1
context::indian_bias::125::en::gender,context::indian_bias::125::hi::gender,same_as,1
context::indian_bias::125::en::gender,context::indian_bias::125::bn::gender,same_as,1
context::indian_bias::125::hi::gender,context::indian_bias::125::bn::gender,same_as,1
context::indian_bias::127::en::gender,context::indian_bias::127::hi::gender,same_as,1
context::indian_bias::127::en::gender,context::indian_bias::127::bn::gender,same_as,1
context::indian_bias::127::hi::gender,context::indian_bias::127::bn::gender,same_as,1
context::indian_bias::128::en::gender,context::indian_bias::128::hi::gender,same_as,1
context::indian_bias::128::en::gender,context::indian_bias::128::bn::gender,same_as,1
context::indian_bias::128::hi::gender,context::indian_bias::128::bn::gender,same_as,1
context::indian_bias::130::en::gender,context::indian_bias::130::hi::gender,same_as,1
context::indian_bias::130::en::gender,context::indian_bias::130::bn::gender,same_as,1
context::indian_bias::130::hi::gender,context::indian_bias::130::bn::gender,same_as,1
context::indian_bias::131::en::gender,context::indian_bias::131::hi::gender,same_as,1
context::indian_bias::131::en::gender,context::indian_bias::131::bn::gender,same_as,1
context::indian_bias::131::hi::gender,context::indian_bias::131::bn::gender,same_as,1
context::indian_bias::133::en::gender,context::indian_bias::133::hi::gender,same_as,1
context::indian_bias::133::en::gender,context::indian_bias::133::bn::gender,same_as,1
context::indian_bias::133::hi::gender,context::indian_bias::133::bn::gender,same_as,1
context::indian_bias::134::en::gender,context::indian_bias::134::hi::gender,same_as,1
context::indian_bias::134::en::gender,context::indian_bias::134::bn::gender,same_as,1
context::indian_bias::134::hi::gender,context::indian_bias::134::bn::gender,same_as,1
context::indian_bias::135::en::gender,context::indian_bias::135::hi::gender,same_as,1
context::indian_bias::135::en::gender,context::indian_bias::135::bn::gender,same_as,1
context::indian_bias::135::hi::gender,context::indian_bias::135::bn::gender,same_as,1
context::indian_bias::136::en::gender,context::indian_bias::136::hi::gender,same_as,1
context::indian_bias::136::en::gender,context::indian_bias::136::bn::gender,same_as,1
context::indian_bias::136::hi::gender,context::indian_bias::136::bn::gender,same_as,1
context::indian_bias::137::en::gender,context::indian_bias::137::hi::gender,same_as,1
context::indian_bias::137::en::gender,context::indian_bias::137::bn::gender,same_as,1
context::indian_bias::137::hi::gender,context::indian_bias::137::bn::gender,same_as,1
context::indian_bias::139::en::gender,context::indian_bias::139::hi::gender,same_as,1
context::indian_bias::139::en::gender,context::indian_bias::139::bn::gender,same_as,1
context::indian_bias::139::hi::gender,context::indian_bias::139::bn::gender,same_as,1
context::indian_bias::140::en::gender,context::indian_bias::140::hi::gender,same_as,1
