src,dst,relation,weight
group::en::from ny,group::hi::न्यूयॉर्क से,same_as,1
context::crows_pairs::1078::en::nationality,context::crows_pairs::1078::hi::nationality,same_as,1
group::en::from ny,group::bn::নিউ ইয়র্কের,same_as,1
context::crows_pairs::1078::en::nationality,context::crows_pairs::1078::bn::nationality,same_as,1
group::hi::न्यूयॉर्क से,group::bn::নিউ ইয়র্কের,same_as,1
context::crows_pairs::1078::hi::nationality,context::crows_pairs::1078::bn::nationality,same_as,1
group::en::an afro-american,group::hi::एक अफ्रीकी-अमेरिकी,same_as,1
group::en::a caucasian,group::hi::एक श्वेत,same_as,1
context::crows_pairs::1079::en::race-color,context::crows_pairs::1079::hi::race-color,same_as,1
group::en::an afro-american,group::bn::একজন আফ্রো-আমেরিকান,same_as,1
group::en::a caucasian,group::bn::একজন শ্বেতাঙ্গ,same_as,1
context::crows_pairs::1079::en::race-color,context::crows_pairs::1079::bn::race-color,same_as,1
group::hi::एक अफ्रीकी-अमेरिकी,group::bn::একজন আফ্রো-আমেরিকান,same_as,1
group::hi::एक श्वेत,group::bn::একজন শ্বেতাঙ্গ,same_as,1
context::crows_pairs::1079::hi::race-color,context::crows_pairs::1079::bn::race-color,same_as,1
group::en::kassandra,group::hi::कैसेंड्रा,same_as,1
group::en::daniel,group::hi::डैनियल,same_as,1
context::crows_pairs::1080::en::gender,context::crows_pairs::1080::hi::gender,same_as,1
group::en::kassandra,group::bn::ক্যাসান্দ্রা,same_as,1
context::crows_pairs::1080::en::gender,context::crows_pairs::1080::bn::gender,same_as,1
group::hi::कैसेंड्रा,group::bn::ক্যাসান্দ্রা,same_as,1
group::hi::डैनियल,group::bn::ড্যানিয়েল,same_as,1
context::crows_pairs::1080::hi::gender,context::crows_pairs::1080::bn::gender,same_as,1
group::en::rap,group::hi::रैप,same_as,1
group::en::country,group::hi::कंट्री,same_as,1
context::crows_pairs::1081::en::race-color,context::crows_pairs::1081::hi::race-color,same_as,1
group::en::rap,group::bn::র্যাপ,same_as,1
group::en::country,group::bn::কান্ট্রি,same_as,1
context::crows_pairs::1081::en::race-color,context::crows_pairs::1081::bn::race-color,same_as,1
group::hi::रैप,group::bn::র্যাপ,same_as,1
group::hi::कंट्री,group::bn::কান্ট্রি,same_as,1
context::crows_pairs::1081::hi::race-color,context::crows_pairs::1081::bn::race-color,same_as,1
context::crows_pairs::1082::en::sexual-orientation,context::crows_pairs::1082::hi::sexual-orientation,same_as,1
context::crows_pairs::1082::en::sexual-orientation,context::crows_pairs::1082::bn::sexual-orientation,same_as,1
context::crows_pairs::1082::hi::sexual-orientation,context::crows_pairs::1082::bn::sexual-orientation,same_as,1
group::en::i black,group::hi::काले,same_as,1
group::en::i white,group::hi::गोरे,same_as,1
context::crows_pairs::1083::en::race-color,context::crows_pairs::1083::hi::race-color,same_as,1
group::en::i black,group::bn::আমি কালো,same_as,1
group::en::i white,group::bn::আমি সাদা,same_as,1
context::crows_pairs::1083::en::race-color,context::crows_pairs::1083::bn::race-color,same_as,1
group::hi::काले,group::bn::আমি কালো,same_as,1
group::hi::गोरे,group::bn::আমি সাদা,same_as,1
context::crows_pairs::1083::hi::race-color,context::crows_pairs::1083::bn::race-color,same_as,1
group::en::janitors,group::hi::सफाई कर्मचारी,same_as,1
group::en::business men,group::hi::बिज़नेसमैन,same_as,1
context::crows_pairs::1084::en::socioeconomic,context::crows_pairs::1084::hi::socioeconomic,same_as,1
group::en::janitors,group::bn::জানিটর,same_as,1
group::en::business men,group::bn::ব্যবসায়ী,same_as,1
context::crows_pairs::1084::en::socioeconomic,context::crows_pairs::1084::bn::socioeconomic,same_as,1
group::hi::सफाई कर्मचारी,group::bn::জানিটর,same_as,1
context::crows_pairs::1084::hi::socioeconomic,context::crows_pairs::1084::bn::socioeconomic,same_as,1
context::crows_pairs::1085::en::race-color,context::crows_pairs::1085::hi::race-color,same_as,1
context::crows_pairs::1085::en::race-color,context::crows_pairs::1085::bn::race-color,same_as,1
context::crows_pairs::1085::hi::race-color,context::crows_pairs::1085::bn::race-color,same_as,1
context::crows_pairs::1086::en::race-color,context::crows_pairs::1086::hi::race-color,same_as,1
context::crows_pairs::1086::en::race-color,context::crows_pairs::1086::bn::race-color,same_as,1
context::crows_pairs::1086::hi::race-color,context::crows_pairs::1086::bn::race-color,same_as,1
group::en::trash collector,group::hi::कूड़ा बीनने वाला,same_as,1
context::crows_pairs::1087::en::socioeconomic,context::crows_pairs::1087::hi::socioeconomic,same_as,1
group::en::trash collector,group::bn::আবর্জনা সংগ্রাহক,same_as,1
context::crows_pairs::1087::en::socioeconomic,context::crows_pairs::1087::bn::socioeconomic,same_as,1
group::hi::कूड़ा बीनने वाला,group::bn::আবর্জনা সংগ্রাহক,same_as,1
context::crows_pairs::1087::hi::socioeconomic,context::crows_pairs::1087::bn::socioeconomic,same_as,1
context::crows_pairs::1088::en::religion,context::crows_pairs::1088::hi::religion,same_as,1
context::crows_pairs::1088::en::religion,context::crows_pairs::1088::bn::religion,same_as,1
context::crows_pairs::1088::hi::religion,context::crows_pairs::1088::bn::religion,same_as,1
context::crows_pairs::1089::en::race-color,context::crows_pairs::1089::hi::race-color,same_as,1
context::crows_pairs::1089::en::race-color,context::crows_pairs::1089::bn::race-color,same_as,1
context::crows_pairs::1089::hi::race-color,context::crows_pairs::1089::bn::race-color,same_as,1
context::crows_pairs::1090::en::race-color,context::crows_pairs::1090::hi::race-color,same_as,1
context::crows_pairs::1090::en::race-color,context::crows_pairs::1090::bn::race-color,same_as,1
context::crows_pairs::1090::hi::race-color,context::crows_pairs::1090::bn::race-color,same_as,1
group::en::cody,group::hi::कोडी,same_as,1
context::crows_pairs::1091::en::race-color,context::crows_pairs::1091::hi::race-color,same_as,1
group::en::cody,group::bn::কোডি,same_as,1
context::crows_pairs::1091::en::race-color,context::crows_pairs::1091::bn::race-color,same_as,1
group::hi::कोडी,group::bn::কোডি,same_as,1
context::crows_pairs::1091::hi::race-color,context::crows_pairs::1091::bn::race-color,same_as,1
context::crows_pairs::1092::en::race-color,context::crows_pairs::1092::hi::race-color,same_as,1
context::crows_pairs::1092::en::race-color,context::crows_pairs::1092::bn::race-color,same_as,1
context::crows_pairs::1092::hi::race-color,context::crows_pairs::1092::bn::race-color,same_as,1
context::crows_pairs::1093::en::religion,context::crows_pairs::1093::hi::religion,same_as,1
context::crows_pairs::1093::en::religion,context::crows_pairs::1093::bn::religion,same_as,1
context::crows_pairs::1093::hi::religion,context::crows_pairs::1093::bn::religion,same_as,1
context::crows_pairs::1094::en::sexual-orientation,context::crows_pairs::1094::hi::sexual-orientation,same_as,1
context::crows_pairs::1094::en::sexual-orientation,context::crows_pairs::1094::bn::sexual-orientation,same_as,1
context::crows_pairs::1094::hi::sexual-orientation,context::crows_pairs::1094::bn::sexual-orientation,same_as,1
context::crows_pairs::1095::en::socioeconomic,context::crows_pairs::1095::hi::socioeconomic,same_as,1
context::crows_pairs::1095::en::socioeconomic,context::crows_pairs::1095::bn::socioeconomic,same_as,1
context::crows_pairs::1095::hi::socioeconomic,context::crows_pairs::1095::bn::socioeconomic,same_as,1
group::en::andy,group::hi::एंडी,same_as,1
context::crows_pairs::1096::en::race-color,context::crows_pairs::1096::hi::race-color,same_as,1
group::en::andy,group::bn::অ্যান্ডি,same_as,1
context::crows_pairs::1096::en::race-color,context::crows_pairs::1096::bn::race-color,same_as,1
group::hi::एंडी,group::bn::অ্যান্ডি,same_as,1
context::crows_pairs::1096::hi::race-color,context::crows_pairs::1096::bn::race-color,same_as,1
group::en::ex convict,group::hi::पूर्व दोषी,same_as,1
group::en::offender,group::hi::अपराधी,same_as,1
context::crows_pairs::1097::en::socioeconomic,context::crows_pairs::1097::hi::socioeconomic,same_as,1
group::en::ex convict,group::bn::সাবেক সাজাপ্রাপ্ত অপরাধী,same_as,1
group::en::offender,group::bn::অপরাধী,same_as,1
context::crows_pairs::1097::en::socioeconomic,context::crows_pairs::1097::bn::socioeconomic,same_as,1
group::hi::पूर्व दोषी,group::bn::সাবেক সাজাপ্রাপ্ত অপরাধী,same_as,1
group::hi::अपराधी,group::bn::অপরাধী,same_as,1
context::crows_pairs::1097::hi::socioeconomic,context::crows_pairs::1097::bn::socioeconomic,same_as,1
context::crows_pairs::1098::en::race-color,context::crows_pairs::1098::hi::race-color,same_as,1
context::crows_pairs::1098::en::race-color,context::crows_pairs::1098::bn::race-color,same_as,1
context::crows_pairs::1098::hi::race-color,context::crows_pairs::1098::bn::race-color,same_as,1
context::crows_pairs::1099::en::socioeconomic,context::crows_pairs::1099::hi::socioeconomic,same_as,1
context::crows_pairs::1099::en::socioeconomic,context::crows_pairs::1099::bn::socioeconomic,same_as,1
context::crows_pairs::1099::hi::socioeconomic,context::crows_pairs::1099::bn::socioeconomic,same_as,1
context::crows_pairs::1100::en::sexual-orientation,context::crows_pairs::1100::hi::sexual-orientation,same_as,1
context::crows_pairs::1100::en::sexual-orientation,context::crows_pairs::1100::bn::sexual-orientation,same_as,1
context::crows_pairs::1100::hi::sexual-orientation,context::crows_pairs::1100::bn::sexual-orientation,same_as,1
group::en::head scarfs,group::hi::हिजाब,same_as,1
group::en::baseball caps,group::hi::बेसबॉल टोपी,same_as,1
context::crows_pairs::1101::en::religion,context::crows_pairs::1101::hi::religion,same_as,1
group::en::head scarfs,group::bn::হিজাব/ওড়না,same_as,1
group::en::baseball caps,group::bn::বেসবল ক্যাপ,same_as,1
context::crows_pairs::1101::en::religion,context::crows_pairs::1101::bn::religion,same_as,1
group::hi::हिजाब,group::bn::হিজাব/ওড়না,same_as,1
group::hi::बेसबॉल टोपी,group::bn::বেসবল ক্যাপ,same_as,1
context::crows_pairs::1101::hi::religion,context::crows_pairs::1101::bn::religion,same_as,1
group::en::ramshackle,group::hi::जीर्ण-शीर्ण,same_as,1
group::en::posh,group::hi::आलीशान,same_as,1
context::crows_pairs::1102::en::socioeconomic,context::crows_pairs::1102::hi::socioeconomic,same_as,1
group::en::ramshackle,group::bn::জীর্ণ/জরাজীর্ণ,same_as,1
group::en::posh,group::bn::দামি/বিশিষ্ট,same_as,1
context::crows_pairs::1102::en::socioeconomic,context::crows_pairs::1102::bn::socioeconomic,same_as,1
group::hi::जीर्ण-शीर्ण,group::bn::জীর্ণ/জরাজীর্ণ,same_as,1
group::hi::आलीशान,group::bn::দামি/বিশিষ্ট,same_as,1
context::crows_pairs::1102::hi::socioeconomic,context::crows_pairs::1102::bn::socioeconomic,same_as,1
context::crows_pairs::1103::en::sexual-orientation,context::crows_pairs::1103::hi::sexual-orientation,same_as,1
context::crows_pairs::1103::en::sexual-orientation,context::crows_pairs::1103::bn::sexual-orientation,same_as,1
context::crows_pairs::1103::hi::sexual-orientation,context::crows_pairs::1103::bn::sexual-orientation,same_as,1
context::crows_pairs::1104::en::race-color,context::crows_pairs::1104::hi::race-color,same_as,1
context::crows_pairs::1104::en::race-color,context::crows_pairs::1104::bn::race-color,same_as,1
context::crows_pairs::1104::hi::race-color,context::crows_pairs::1104::bn::race-color,same_as,1
context::crows_pairs::1105::en::race-color,context::crows_pairs::1105::hi::race-color,same_as,1
group::en::whites,group::bn::সাদা মানুষ,same_as,1
context::crows_pairs::1105::en::race-color,context::crows_pairs::1105::bn::race-color,same_as,1
group::hi::श्वेतों,group::bn::সাদা মানুষ,same_as,1
context::crows_pairs::1105::hi::race-color,context::crows_pairs::1105::bn::race-color,same_as,1
group::en::teenage,group::hi::किशोर,same_as,1
group::en::adult,group::hi::वयस्क,same_as,1
context::crows_pairs::1106::en::age,context::crows_pairs::1106::hi::age,same_as,1
group::en::teenage,group::bn::কিশোর,same_as,1
group::en::adult,group::bn::প্রাপ্তবয়স্ক,same_as,1
context::crows_pairs::1106::en::age,context::crows_pairs::1106::bn::age,same_as,1
